id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight,data_points,footnote,min_year_acquired
301378,2708147,5,,9999,1 sleeve,63958,115,,,
301379,2708147,6,,9999,"1 cup, NFS",10010,50,,,
301375,2708147,2,,9999,1 miniature/bite size,64233,1,,,
301381,2708147,8,,9999,Quantity not specified,90000,18,,,
301374,2708147,1,,9999,1 cracker,60609,3,,,
301376,2708147,3,,9999,1 small or medium single serving bag,64648,45,,,
301377,2708147,4,,9999,1 large single serving bag,64541,85,,,
301380,2708147,7,,9999,"1 cup, bite size",10023,60,,,
301382,2708148,1,,9999,1 cracker,60609,3,,,
301385,2708148,4,,9999,1 large single serving bag,64541,85,,,
301383,2708148,2,,9999,1 miniature/bite size,64233,1,,,
301384,2708148,3,,9999,1 small or medium single serving bag,64648,45,,,
301389,2708148,8,,9999,"1 cup, bite size",10023,60,,,
301390,2708148,9,,9999,"1 cup, crushed",10061,70,,,
301386,2708148,5,,9999,1 fresh stack,64649,50,,,
301391,2708148,10,,9999,Quantity not specified,90000,18,,,
301388,2708148,7,,9999,"1 cup, NFS",10010,50,,,
301387,2708148,6,,9999,1 sleeve,63958,115,,,
301392,2708149,1,,9999,1 cracker,60609,3,,,
301395,2708149,4,,9999,1 large single serving bag,64541,85,,,
301393,2708149,2,,9999,1 miniature/bite size,64233,1,,,
301399,2708149,16,,9999,Quantity not specified,90000,18,,,
301398,2708149,7,,9999,"1 cup, bite size",10023,60,,,
301397,2708149,6,,9999,"1 cup, NFS",10010,50,,,
301394,2708149,3,,9999,1 small or medium single serving bag,64648,45,,,
301396,2708149,5,,9999,1 sleeve,63958,115,,,
301405,2708150,6,,9999,1 small or medium single serving bag,64648,45,,,
301407,2708150,8,,9999,1 100 calorie package,64138,21,,,
301410,2708150,21,,9999,Quantity not specified,90000,18,,,
301401,2708150,2,,9999,1 miniature/bite size,64233,1,,,
301400,2708150,1,,9999,"1 cracker, NFS",60616,3,,,
301406,2708150,7,,9999,1 large single serving bag,64541,85,,,
301408,2708150,9,,9999,"1 cup, NFS",10010,50,,,
301402,2708150,3,,9999,1 small square cracker,62172,1,,,
301404,2708150,5,,9999,1 Cheese Nip,64428,1,,,
301403,2708150,4,,9999,1 Better Cheddars cracker,63770,1,,,
301409,2708150,10,,9999,"1 cup, bite size",10023,60,,,
301417,2708151,7,,9999,Quantity not specified,90000,18,,,
301412,2708151,2,,9999,1 Big cracker,64650,2,,,
301415,2708151,5,,9999,1 100 calorie package,64138,21,,,
301414,2708151,4,,9999,1 large single serving bag,64541,85,,,
301416,2708151,6,,9999,"1 cup, NFS",10010,50,,,
301411,2708151,1,,9999,1 cracker,60609,1,,,
301413,2708151,3,,9999,1 small or medium single serving bag,64648,45,,,
301421,2708152,4,,9999,1 100 calorie package,64138,21,,,
301419,2708152,2,,9999,1 small or medium single serving bag,64648,45,,,
301420,2708152,3,,9999,1 large single serving bag,64541,85,,,
301422,2708152,5,,9999,"1 cup, NFS",10010,50,,,
301423,2708152,6,,9999,Quantity not specified,90000,18,,,
301418,2708152,1,,9999,1 goldfish,60829,1,,,
301424,2708153,1,,9999,"1 cracker, NFS",60616,3,,,
301425,2708153,2,,9999,1 miniature/bite size,64233,1,,,
301428,2708153,5,,9999,1 small or medium single serving bag,64648,45,,,
301429,2708153,6,,9999,1 large single serving bag,64541,85,,,
301431,2708153,8,,9999,"1 cup, NFS",10010,50,,,
301430,2708153,7,,9999,1 100 calorie package,64138,21,,,
301432,2708153,9,,9999,"1 cup, bite size",10023,60,,,
301433,2708153,20,,9999,Quantity not specified,90000,18,,,
301426,2708153,3,,9999,1 small square cracker,62172,1,,,
301427,2708153,4,,9999,1 Cheese Nip,64428,1,,,
301437,2708154,4,,9999,1 large single serving bag,64541,85,,,
301435,2708154,2,,9999,1 miniature/bite size,64233,1,,,
301438,2708154,5,,9999,1 cup,10205,50,,,
301434,2708154,1,,9999,1 cracker,60609,3,,,
301439,2708154,6,,9999,Quantity not specified,90000,18,,,
301436,2708154,3,,9999,1 small or medium single serving bag,64648,45,,,
301443,2708155,4,,9999,1 Kashi TLC cracker,64443,3,,,
301444,2708155,5,,9999,1 small or medium single serving bag,64648,45,,,
301448,2708155,9,,9999,"1 cup, bite size",10023,60,,,
301446,2708155,7,,9999,1 100 calorie package,64138,24,,,
301445,2708155,6,,9999,1 large single serving bag,64541,85,,,
301442,2708155,3,,9999,1 small square cracker,62172,1,,,
301447,2708155,8,,9999,"1 cup, NFS",10010,50,,,
301441,2708155,2,,9999,1 miniature/bite size,64233,1,,,
301440,2708155,1,,9999,"1 cracker, NFS",60616,3,,,
301449,2708155,21,,9999,Quantity not specified,90000,18,,,
301450,2708156,1,,9999,1 crispbread or cracker,60634,10,,,
301451,2708156,2,,9999,Quantity not specified,90000,18,,,
301452,2708157,1,,9999,1 flatbread,64651,10,,,
301455,2708157,4,,9999,Quantity not specified,90000,18,,,
301453,2708157,2,,9999,1 Wheat Thins,60308,10,,,
301454,2708157,3,,9999,1 Town House cracker,63794,2,,,
301457,2708158,2,,9999,Quantity not specified,90000,18,,,
301456,2708158,1,,9999,1 matzo,61186,28,,,
301459,2708159,2,,9999,Quantity not specified,90000,18,,,
301458,2708159,1,,9999,1 cracker,60609,10,,,
301461,2708160,4,,9999,Quantity not specified,90000,18,,,
301462,2708160,5,,9999,"1 single serving bag, NFS",64583,15,,,
301463,2708160,6,,9999,"1 cup, NFS",10010,50,,,
301460,2708160,1,,9999,1 cracker,60609,1,,,
301468,2708161,5,,9999,1 cup,10205,30,,,
301466,2708161,3,,9999,1 medium single serving bag,64579,57,,,
301464,2708161,1,,9999,1 chip,60570,1,,,
301465,2708161,2,,9999,1 small single serving bag,64578,28,,,
301469,2708161,6,,9999,Quantity not specified,90000,30,,,
301467,2708161,4,,9999,1 large single serving bag,64541,85,,,
301474,2708162,8,,9999,Quantity not specified,90000,18,,,
301471,2708162,2,,9999,1 small or medium single serving bag,64648,45,,,
301473,2708162,4,,9999,"1 cup, NFS",10010,30,,,
301470,2708162,1,,9999,1 cake,60463,3,,,
301472,2708162,3,,9999,1 large single serving bag,64541,85,,,
301476,2708163,3,,9999,Quantity not specified,90000,18,,,
301475,2708163,1,,9999,1 cracker,60609,3,,,
301477,2708163,4,,9999,"1 cup, NFS",10010,40,,,
301480,2708164,3,,9999,Quantity not specified,90000,18,,,
301478,2708164,1,,9999,1 cracker,60609,3,,,
301479,2708164,2,,9999,"1 cup, NFS",10010,50,,,
301482,2708165,2,,9999,1 caramel cake,63414,15,,,
301483,2708165,3,,9999,1 small cake,62078,2,,,
301484,2708165,4,,9999,Quantity not specified,90000,18,,,
301481,2708165,1,,9999,1 plain cake,63413,10,,,
301488,2708166,4,,9999,Quantity not specified,90000,18,,,
301487,2708166,3,,9999,"1 large paper (12-3/8"" dia)",63692,20,,,
301485,2708166,1,,9999,"1 small paper (6-3/8"" dia)",63690,5,,,
301486,2708166,2,,9999,"1 medium paper (8-5/8"" dia)",63691,15,,,
301491,2708167,3,,9999,1 sleeve,63958,115,,,
301489,2708167,1,,9999,1 cracker,60609,3,,,
301492,2708167,4,,9999,"1 cup, NFS",10010,50,,,
301493,2708167,11,,9999,Quantity not specified,90000,18,,,
301490,2708167,2,,9999,1 miniature/bite size,64233,1,,,
301494,2708168,1,,9999,1 cracker,60609,3,,,
301498,2708168,9,,9999,Quantity not specified,90000,18,,,
301495,2708168,2,,9999,1 miniature/bite size,64233,1,,,
301497,2708168,4,,9999,"1 cup, NFS",10010,50,,,
301496,2708168,3,,9999,1 sleeve,63958,115,,,
301501,2708169,3,,9999,1 sleeve,63958,115,,,
301503,2708169,5,,9999,Quantity not specified,90000,18,,,
301502,2708169,4,,9999,"1 cup, NFS",10010,50,,,
301500,2708169,2,,9999,1 miniature/bite size,64233,1,,,
301499,2708169,1,,9999,1 cracker,60609,3,,,
301507,2708170,4,,9999,1 large single serving bag,64541,85,,,
301509,2708170,7,,9999,Quantity not specified,90000,18,,,
301508,2708170,5,,9999,"1 cup, NFS",10010,50,,,
301506,2708170,3,,9999,1 small or medium single serving bag,64648,45,,,
301504,2708170,1,,9999,1 cracker,60609,3,,,
301505,2708170,2,,9999,1 Special K Snack Cracker,64500,1,,,
301514,2708171,6,,9999,Quantity not specified,90000,18,,,
301511,2708171,2,,9999,1 miniature/bite size,64233,3,,,
301510,2708171,1,,9999,1 sandwich,61853,7,,,
301512,2708171,3,,9999,1 individual package,60872,45,,,
301513,2708171,4,,9999,"1 cup, NFS",10010,70,,,
301517,2708172,3,,9999,1 individual package,60872,45,,,
301515,2708172,1,,9999,1 sandwich,61853,7,,,
301518,2708172,4,,9999,"1 cup, NFS",10010,70,,,
301519,2708172,10,,9999,Quantity not specified,90000,18,,,
301516,2708172,2,,9999,1 miniature/bite size,64233,3,,,
301520,2708173,1,,9999,1 sandwich,61853,7,,,
301523,2708173,4,,9999,1 individual package,60872,45,,,
301524,2708173,5,,9999,"1 cup, NFS",10010,70,,,
301522,2708173,3,,9999,1 Crackerful,64652,30,,,
301525,2708173,6,,9999,Quantity not specified,90000,18,,,
301521,2708173,2,,9999,1 miniature/bite size,64233,3,,,
301527,2708174,2,,9999,1 miniature/bite size,64233,3,,,
301526,2708174,1,,9999,1 sandwich,61853,7,,,
301529,2708174,4,,9999,"1 cup, NFS",10010,70,,,
301528,2708174,3,,9999,1 individual package,60872,45,,,
301530,2708174,6,,9999,Quantity not specified,90000,18,,,
301534,2708175,4,,9999,"1 cup, NFS",10010,70,,,
301531,2708175,1,,9999,1 sandwich,61853,5,,,
301532,2708175,2,,9999,1 miniature/bite size,64233,3,,,
301533,2708175,3,,9999,1 individual package,60872,45,,,
301535,2708175,7,,9999,Quantity not specified,90000,18,,,
301537,2708176,2,,9999,1 miniature/bite size,64233,3,,,
301536,2708176,1,,9999,1 sandwich,61853,7,,,
301539,2708176,4,,9999,"1 cup, NFS",10010,70,,,
301538,2708176,3,,9999,1 individual package,60872,45,,,
301540,2708176,8,,9999,Quantity not specified,90000,18,,,
301543,2708177,3,,9999,1 Crackerful,64652,30,,,
301542,2708177,2,,9999,1 miniature/bite size,64233,3,,,
301546,2708177,6,,9999,Quantity not specified,90000,18,,,
301541,2708177,1,,9999,1 sandwich,61853,7,,,
301544,2708177,4,,9999,1 individual package,60872,45,,,
301545,2708177,5,,9999,"1 cup, NFS",10010,70,,,
301549,2708178,5,,9999,Quantity not specified,90000,18,,,
301547,2708178,1,,9999,1 cracker,60609,3,,,
301548,2708178,2,,9999,"1 cup, NFS",10010,60,,,
301552,2708179,3,,9999,Quantity not specified,90000,18,,,
301551,2708179,2,,9999,"1 cup, NFS",10010,50,,,
301550,2708179,1,,9999,1 cracker,60609,3,,,
301554,2708180,2,,9999,1 miniature/bite size,64233,1,,,
301556,2708180,4,,9999,1 large single serving bag,64541,85,,,
301557,2708180,5,,9999,"1 cup, NFS",10010,70,,,
301558,2708180,6,,9999,Quantity not specified,90000,18,,,
301553,2708180,1,,9999,1 cracker,60609,5,,,
301555,2708180,3,,9999,1 small or medium single serving bag,64648,45,,,
301562,2708181,4,,9999,"1 cup, NFS",10010,70,,,
301560,2708181,2,,9999,1 miniature/bite size,64233,1,,,
301561,2708181,3,,9999,1 crisp,60632,2,,,
301563,2708181,5,,9999,Quantity not specified,90000,18,,,
301559,2708181,1,,9999,1 cracker,60609,5,,,
301566,2708182,3,,9999,1 crisp,60632,2,,,
301565,2708182,2,,9999,1 miniature/bite size,64233,1,,,
301567,2708182,4,,9999,"1 cup, NFS",10010,70,,,
301564,2708182,1,,9999,1 cracker,60609,5,,,
301568,2708182,5,,9999,Quantity not specified,90000,18,,,
301570,2708183,2,,9999,1 small or medium single serving bag,64648,45,,,
301573,2708183,5,,9999,Quantity not specified,90000,18,,,
301571,2708183,3,,9999,1 large single serving bag,64541,85,,,
301569,2708183,1,,9999,1 cracker,60609,5,,,
301572,2708183,4,,9999,"1 cup, NFS",10010,70,,,
301578,2708184,5,,9999,1 large single serving bag,64541,85,,,
301577,2708184,4,,9999,1 small or medium single serving bag,64648,45,,,
301579,2708184,6,,9999,"1 cup, NFS",10010,50,,,
301574,2708184,1,,9999,1 cracker,60609,3,,,
301580,2708184,7,,9999,"1 cup, bite size",10023,60,,,
301576,2708184,3,,9999,1 Wheatable,60309,2,,,
301581,2708184,18,,9999,Quantity not specified,90000,18,,,
301575,2708184,2,,9999,1 miniature/bite size,64233,1,,,
301583,2708185,2,,9999,1 Big cracker,64650,5,,,
301586,2708185,5,,9999,1 large single serving bag,64541,85,,,
301585,2708185,4,,9999,1 small or medium single serving bag,64648,45,,,
301582,2708185,1,,9999,1 cracker,60609,3,,,
301584,2708185,3,,9999,1 snack stick,62208,2,,,
301588,2708185,7,,9999,Quantity not specified,90000,18,,,
301587,2708185,6,,9999,"1 cup, NFS",10010,50,,,
301590,2708186,2,,9999,1 snack stick,62208,2,,,
301592,2708186,4,,9999,1 large single serving bag,64541,85,,,
301591,2708186,3,,9999,1 small or medium single serving bag,64648,45,,,
301593,2708186,5,,9999,"1 cup, NFS",10010,50,,,
301594,2708186,6,,9999,Quantity not specified,90000,18,,,
301589,2708186,1,,9999,1 cracker,60609,3,,,
301596,2708187,2,,9999,1 miniature/bite size,64233,1,,,
301595,2708187,1,,9999,1 cracker,60609,3,,,
301599,2708187,5,,9999,"1 cup, NFS",10010,50,,,
301598,2708187,4,,9999,1 large single serving bag,64541,85,,,
301597,2708187,3,,9999,1 small or medium single serving bag,64648,45,,,
301600,2708187,12,,9999,Quantity not specified,90000,18,,,
301602,2708188,3,,9999,Quantity not specified,90000,18,,,
301603,2708188,4,,9999,"1 cup, NFS",10010,50,,,
301601,2708188,1,,9999,1 cracker,60609,3,,,
301606,2708189,3,,9999,Quantity not specified,90000,18,,,
301605,2708189,2,,9999,"1 cup, NFS",10010,50,,,
301604,2708189,1,,9999,1 cracker,60609,3,,,
301607,2708190,1,,9999,1 cracker,60609,1,,,
301609,2708190,3,,9999,Quantity not specified,90000,7,,,
301608,2708190,2,,9999,1 cup,10205,60,,,
301612,2708191,3,,9999,Quantity not specified,90000,7,,,
301610,2708191,1,,9999,1 puff,61789,0.1,,,
301611,2708191,2,,9999,1 cup,10205,15,,,
301615,2708192,3,,9999,Quantity not specified,90000,7,,,
301613,2708192,1,,9999,1 puff,61789,0.1,,,
301614,2708192,2,,9999,1 cup,10205,15,,,
301618,2708193,3,,9999,Quantity not specified,90000,7,,,
301617,2708193,2,,9999,1 cup,10205,15,,,
301616,2708193,1,,9999,1 piece,61667,0.5,,,
301619,2708194,1,,9999,1 piece,61667,2,,,
301621,2708194,3,,9999,Quantity not specified,90000,7,,,
301620,2708194,2,,9999,1 cup,10205,15,,,
301622,2708195,1,,9999,1 nut,61509,2,,,
301624,2708195,3,,9999,1 medium single serving bag,64579,57,,,
301626,2708195,5,,9999,1 cup,10205,95,,,
301625,2708195,4,,9999,1 large single serving bag,64541,85,,,
301623,2708195,2,,9999,1 small single serving bag,64578,28,,,
301627,2708195,6,,9999,Quantity not specified,90000,95,,,
301628,2708196,1,,9999,1 chip,60570,1,,,
301632,2708196,5,,9999,1 100 calorie package,64138,20,,,
301633,2708196,6,,9999,1 cup,10205,45,,,
301630,2708196,3,,9999,1 medium single serving bag,64579,57,,,
301631,2708196,4,,9999,1 large single serving bag,64541,85,,,
301634,2708196,7,,9999,Quantity not specified,90000,45,,,
301629,2708196,2,,9999,1 small single serving bag,64578,28,,,
301639,2708197,5,,9999,1 100 calorie package,64138,20,,,
301640,2708197,6,,9999,1 cup,10205,45,,,
301638,2708197,4,,9999,1 large single serving bag,64541,85,,,
301635,2708197,1,,9999,1 chip,60570,1,,,
301641,2708197,7,,9999,Quantity not specified,90000,45,,,
301637,2708197,3,,9999,1 medium single serving bag,64579,57,,,
301636,2708197,2,,9999,1 small single serving bag,64578,28,,,
301642,2708198,1,,9999,1 chip,60570,1,,,
301643,2708198,2,,9999,1 small single serving bag,64578,28,,,
301647,2708198,6,,9999,1 cup,10205,45,,,
301644,2708198,3,,9999,1 medium single serving bag,64579,57,,,
301648,2708198,7,,9999,Quantity not specified,90000,45,,,
301645,2708198,4,,9999,1 large single serving bag,64541,85,,,
301646,2708198,5,,9999,1 100 calorie package,64138,20,,,
301651,2708199,3,,9999,1 medium single serving bag,64579,57,,,
301650,2708199,2,,9999,1 small single serving bag,64578,28,,,
301653,2708199,5,,9999,1 100 calorie package,64138,20,,,
301652,2708199,4,,9999,1 large single serving bag,64541,85,,,
301655,2708199,7,,9999,Quantity not specified,90000,45,,,
301649,2708199,1,,9999,1 chip,60570,1,,,
301654,2708199,6,,9999,1 cup,10205,45,,,
301659,2708200,4,,9999,1 large single serving bag,64541,85,,,
301661,2708200,6,,9999,1 cup,10205,35,,,
301657,2708200,2,,9999,1 small single serving bag,64578,28,,,
301658,2708200,3,,9999,1 medium single serving bag,64579,57,,,
301660,2708200,5,,9999,1 100 calorie package,64138,20,,,
301656,2708200,1,,9999,1 piece,61667,2,,,
301662,2708200,7,,9999,Quantity not specified,90000,35,,,
301666,2708201,4,,9999,1 large single serving bag,64541,85,,,
301668,2708201,6,,9999,1 cup,10205,35,,,
301667,2708201,5,,9999,1 100 calorie package,64138,20,,,
301663,2708201,1,,9999,1 piece,61667,2,,,
301664,2708201,2,,9999,1 small single serving bag,64578,28,,,
301665,2708201,3,,9999,1 medium single serving bag,64579,57,,,
301669,2708201,7,,9999,Quantity not specified,90000,35,,,
301672,2708202,3,,9999,1 medium single serving bag,64579,57,,,
301670,2708202,1,,9999,1 chip,60570,3,,,
301673,2708202,4,,9999,1 large single serving bag,64541,85,,,
301674,2708202,5,,9999,1 100 calorie package,64138,20,,,
301675,2708202,6,,9999,1 cup,10205,30,,,
301676,2708202,7,,9999,Quantity not specified,90000,30,,,
301671,2708202,2,,9999,1 small single serving bag,64578,28,,,
301680,2708203,4,,9999,1 medium single serving bag,64579,57,,,
301681,2708203,5,,9999,1 large single serving bag,64541,85,,,
301678,2708203,2,,9999,1 puff,61789,3,,,
301677,2708203,1,,9999,1 piece,61667,2,,,
301683,2708203,7,,9999,1 cup,10205,35,,,
301679,2708203,3,,9999,1 small single serving bag,64578,28,,,
301682,2708203,6,,9999,1 100 calorie package,64138,20,,,
301684,2708203,8,,9999,Quantity not specified,90000,35,,,
301686,2708204,2,,9999,1 small single serving bag,64578,28,,,
301688,2708204,4,,9999,1 large single serving bag,64541,85,,,
301685,2708204,1,,9999,1 chip,60570,3,,,
301687,2708204,3,,9999,1 medium single serving bag,64579,57,,,
301690,2708204,6,,9999,1 cup,10205,30,,,
301691,2708204,7,,9999,Quantity not specified,90000,30,,,
301689,2708204,5,,9999,1 100 calorie package,64138,20,,,
301698,2708205,12,,9999,Quantity not specified,90000,45,,,
301693,2708205,2,,9999,1 small single serving bag,64578,28,,,
301695,2708205,4,,9999,1 large single serving bag,64541,85,,,
301697,2708205,6,,9999,1 cup,10205,45,,,
301696,2708205,5,,9999,1 100 calorie package,64138,20,,,
301692,2708205,1,,9999,1 chip,60570,1,,,
301694,2708205,3,,9999,1 medium single serving bag,64579,57,,,
301699,2708206,1,,9999,1 chip,60570,3,,,
301700,2708206,2,,9999,1 small single serving bag,64578,28,,,
301704,2708206,6,,9999,1 cup,10205,30,,,
301705,2708206,7,,9999,Quantity not specified,90000,30,,,
301701,2708206,3,,9999,1 medium single serving bag,64579,57,,,
301702,2708206,4,,9999,1 large single serving bag,64541,85,,,
301703,2708206,5,,9999,1 100 calorie package,64138,20,,,
301706,2708207,1,,9999,1 chip,60570,3,,,
301711,2708207,6,,9999,1 cup,10205,30,,,
301709,2708207,4,,9999,1 large single serving bag,64541,85,,,
301712,2708207,7,,9999,Quantity not specified,90000,30,,,
301707,2708207,2,,9999,1 small single serving bag,64578,28,,,
301710,2708207,5,,9999,1 100 calorie package,64138,20,,,
301708,2708207,3,,9999,1 medium single serving bag,64579,57,,,
301713,2708208,1,,9999,1 chip,60570,3,,,
301714,2708208,2,,9999,1 small single serving bag,64578,28,,,
301715,2708208,3,,9999,1 medium single serving bag,64579,57,,,
301717,2708208,5,,9999,1 100 calorie package,64138,20,,,
301716,2708208,4,,9999,1 large single serving bag,64541,85,,,
301718,2708208,6,,9999,1 cup,10205,30,,,
301719,2708208,7,,9999,Quantity not specified,90000,30,,,
301721,2708209,2,,9999,1 small single serving bag,64578,28,,,
301722,2708209,3,,9999,1 medium single serving bag,64579,57,,,
301720,2708209,1,,9999,1 chip,60570,2,,,
301725,2708209,6,,9999,Quantity not specified,90000,30,,,
301724,2708209,5,,9999,1 cup,10205,30,,,
301723,2708209,4,,9999,1 large single serving bag,64541,85,,,
301728,2708210,3,,9999,1 medium single serving bag,64579,57,,,
301730,2708210,5,,9999,1 cup,10205,30,,,
301727,2708210,2,,9999,1 small single serving bag,64578,28,,,
301731,2708210,6,,9999,Quantity not specified,90000,30,,,
301726,2708210,1,,9999,1 chip,60570,2,,,
301729,2708210,4,,9999,1 large single serving bag,64541,85,,,
301736,2708211,5,,9999,1 cup,10205,30,,,
301737,2708211,9,,9999,Quantity not specified,90000,30,,,
301735,2708211,4,,9999,1 large single serving bag,64541,85,,,
301732,2708211,1,,9999,1 chip,60570,2,,,
301734,2708211,3,,9999,1 medium single serving bag,64579,57,,,
301733,2708211,2,,9999,1 small single serving bag,64578,28,,,
301738,2708212,1,,9999,1 chip,60570,2,,,
301743,2708212,11,,9999,Quantity not specified,90000,30,,,
301742,2708212,5,,9999,1 cup,10205,30,,,
301739,2708212,2,,9999,1 small single serving bag,64578,28,,,
301741,2708212,4,,9999,1 large single serving bag,64541,85,,,
301740,2708212,3,,9999,1 medium single serving bag,64579,57,,,
301748,2708213,5,,9999,1 100 calorie package,64138,20,,,
301749,2708213,8,,9999,Quantity not specified,90000,60,,,
301745,2708213,2,,9999,1 small single serving bag,64578,28,,,
